date,o,h,l,c,v
2023-01-24 12:00:00+00:00,153.41,154.49,152.8,153.12,15288960
2023-01-24 16:00:00+00:00,152.92000000000002,153.68,152.41,152.62,6762450
2023-01-24 20:00:00+00:00,152.62,152.76,152.6,152.66,853670
2023-01-25 04:00:00+00:00,152.45000000000002,153.60000000000002,151.70000000000002,153.3,12327990
2023-01-25 08:00:00+00:00,153.27,153.5,151.5,152.04,18263000
2023-01-25 12:00:00+00:00,152.05,152.84,151.82,152.48,8466750
2023-01-25 16:00:00+00:00,152.46,152.78,152.12,152.64,3031070
2023-01-25 20:00:00+00:00,152.62,152.83,152.36,152.81,1228990
2023-01-26 04:00:00+00:00,153.32,154.13,152.55,153.8,13367840
2023-01-26 08:00:00+00:00,153.8,154.3,152.70000000000002,153.05,15901680
2023-01-26 12:00:00+00:00,153.05,153.33,151.73,151.8,11758930
2023-01-26 16:00:00+00:00,151.8,152.65,151.8,152.59,3612930
2023-01-26 20:00:00+00:00,152.58,152.65,152.29,152.4,733960
2023-01-27 04:00:00+00:00,152.4,152.8,151.69,152.22,6494810
2023-01-27 08:00:00+00:00,152.21,153.48,151.91,153.04,14609060
2023-01-27 12:00:00+00:00,153.04,153.31,152.53,153.14,8104790
2023-01-27 16:00:00+00:00,153.15,153.46,152.77,153.16,3751370
2023-01-27 20:00:00+00:00,153.15,153.31,153.01,153.20000000000002,1109050
2023-01-30 04:00:00+00:00,153.5,153.88,152.55,152.93,7900790
2023-01-30 08:00:00+00:00,152.92000000000002,153.23,152.21,152.79,10380450
2023-01-30 12:00:00+00:00,152.79,153.49,152.55,153.4,9665210
2023-01-30 16:00:00+00:00,152.92000000000002,153.5,152.92000000000002,153.35,2668560
2023-01-30 20:00:00+00:00,153.35,153.42000000000002,153.21,153.38,399200
2023-01-31 04:00:00+00:00,153.51,155.47,153.3,155.33,18934540
2023-01-31 08:00:00+00:00,155.33,155.94,154.18,154.86,20526100
2023-01-31 12:00:00+00:00,154.87,157.0,154.85,157.0,23226240
2023-01-31 16:00:00+00:00,156.9,158.18,156.81,157.9,12856510
2023-01-31 20:00:00+00:00,157.9,158.16,157.81,158.07,2296930
2023-02-01 04:00:00+00:00,158.20000000000002,158.86,156.93,157.46,14018190
2023-02-01 08:00:00+00:00,157.47,159.60000000000002,157.43,157.92000000000002,28010330
2023-02-01 12:00:00+00:00,157.92000000000002,158.29,156.5,157.22,16782480
2023-02-01 16:00:00+00:00,157.22,157.93,156.92000000000002,157.85,4420190
2023-02-01 20:00:00+00:00,157.85,158.48,157.82,158.29,2997870
2023-02-02 04:00:00+00:00,158.39,158.84,157.37,157.51,7033960
2023-02-02 08:00:00+00:00,157.51,159.5,157.5,158.87,17142420
2023-02-02 12:00:00+00:00,158.87,160.29,158.70000000000002,159.36,22599070
2023-02-02 16:00:00+00:00,159.55,159.9,159.13,159.5,5936080
2023-02-02 20:00:00+00:00,159.5,159.64,159.28,159.45000000000002,1110760
2023-02-03 04:00:00+00:00,159.09,159.3,158.25,158.91,9349040
2023-02-03 08:00:00+00:00,158.91,159.39,157.88,159.23,15388990
2023-02-03 12:00:00+00:00,159.24,161.15,159.06,160.96,25034010
2023-02-03 16:00:00+00:00,161.48,162.32,160.65,161.27,11849900
2023-02-03 20:00:00+00:00,161.27,161.37,160.97,161.26,1973750
2023-02-06 04:00:00+00:00,161.71,163.3,161.01,163.18,15800500
2023-02-06 08:00:00+00:00,163.22,165.0,162.63,164.01,28674900
2023-02-06 12:00:00+00:00,164.02,166.9,164.02,166.27,35023980
2023-02-06 16:00:00+00:00,166.44,167.17000000000002,165.88,166.97,7646940
2023-02-06 20:00:00+00:00,166.99,167.16,166.84,167.09,1738730
2023-02-07 04:00:00+00:00,167.3,168.70000000000002,164.62,165.06,40400840
2023-02-07 08:00:00+00:00,165.07,166.68,163.82,165.13,30727260
2023-02-07 12:00:00+00:00,165.11,165.97,164.5,165.02,12124960
2023-02-07 16:00:00+00:00,165.05,165.29,163.4,165.16,8283890
2023-02-07 20:00:00+00:00,165.18,165.4,165.11,165.39,1024740
2023-02-08 04:00:00+00:00,165.10000000000002,166.20000000000002,164.72,165.41,9195310
2023-02-08 08:00:00+00:00,165.42000000000002,166.35,162.70000000000002,164.24,32867330
2023-02-08 12:00:00+00:00,164.24,164.68,163.38,164.22,12362810
2023-02-08 16:00:00+00:00,164.22,164.4,163.70000000000002,164.15,3587690
2023-02-08 20:00:00+00:00,164.11,164.24,164.05,164.15,552730
2023-02-09 04:00:00+00:00,164.35,164.64,162.9,163.13,11888260
2023-02-09 08:00:00+00:00,163.14,163.8,161.27,163.58,36956280
2023-02-09 12:00:00+00:00,163.56,167.47,163.0,165.03,53134480
2023-02-09 16:00:00+00:00,165.10000000000002,165.56,164.9,165.42000000000002,4083840
2023-02-09 20:00:00+00:00,165.42000000000002,165.47,165.25,165.31,937400
2023-02-10 04:00:00+00:00,165.0,166.0,164.5,165.55,9183630
2023-02-10 08:00:00+00:00,165.55,166.49,164.60000000000002,165.97,16800680
2023-02-10 12:00:00+00:00,165.97,166.18,164.98,165.51,10593760
2023-02-10 16:00:00+00:00,165.52,165.85,165.27,165.55,2998650
2023-02-10 20:00:00+00:00,165.55,165.60000000000002,165.4,165.52,1195820
2023-02-13 04:00:00+00:00,165.21,166.88,165.01,166.28,10122350
2023-02-13 08:00:00+00:00,166.28,166.42000000000002,165.06,165.41,11715970
2023-02-13 12:00:00+00:00,165.37,165.63,164.85,165.25,8645830
2023-02-13 16:00:00+00:00,165.26,165.53,164.17000000000002,164.43,3923840
2023-02-13 20:00:00+00:00,164.44,164.74,164.3,164.32,1726660
2023-02-14 04:00:00+00:00,164.3,164.38,162.31,162.61,15715120
2023-02-14 08:00:00+00:00,162.58,164.10000000000002,162.3,163.62,16095340
2023-02-14 12:00:00+00:00,163.62,163.81,161.64,162.20000000000002,22139760
2023-02-14 16:00:00+00:00,162.49,162.49,161.72,162.01,3997510
2023-02-14 20:00:00+00:00,162.02,162.03,161.82,161.86,729040
2023-02-15 04:00:00+00:00,160.93,161.12,159.25,160.20000000000002,20461800
2023-02-15 08:00:00+00:00,160.20000000000002,160.5,158.70000000000002,160.41,22202210
2023-02-15 12:00:00+00:00,160.4,160.8,156.65,157.21,29914210
2023-02-15 16:00:00+00:00,157.91,158.03,153.83,156.4,38178600
2023-02-15 20:00:00+00:00,156.4,156.75,155.84,156.25,2844040
2023-02-16 04:00:00+00:00,157.34,158.68,156.25,158.08,20207980
2023-02-16 08:00:00+00:00,158.08,159.3,157.66,158.58,23351990
2023-02-16 12:00:00+00:00,158.59,158.89,156.3,157.25,17882770
2023-02-16 16:00:00+00:00,157.49,158.44,157.20000000000002,158.03,5844440
2023-02-16 20:00:00+00:00,158.02,158.29,158.0,158.22,1099280
2023-02-17 04:00:00+00:00,157.95000000000002,158.68,156.91,158.27,10757400
2023-02-17 08:00:00+00:00,158.26,160.38,157.81,159.18,25806880
2023-02-17 12:00:00+00:00,159.18,159.9,158.70000000000002,158.95000000000002,9350600
2023-02-17 16:00:00+00:00,159.20000000000002,159.83,159.0,159.77,4556040
2023-02-17 20:00:00+00:00,159.76,159.86,159.60000000000002,159.73,1306490
2023-02-20 04:00:00+00:00,159.42000000000002,159.43,158.03,158.10000000000002,11172830
2023-02-20 08:00:00+00:00,158.09,158.36,156.73,157.14,16583510
2023-02-20 12:00:00+00:00,157.14,160.5,157.13,160.20000000000002,24845950
2023-02-20 16:00:00+00:00,160.31,161.3,159.53,160.03,10165940
2023-02-20 20:00:00+00:00,160.01,160.15,159.81,160.09,1042560
2023-02-22 04:00:00+00:00,164.13,164.42000000000002,162.68,162.88,11703270
2023-02-22 08:00:00+00:00,162.88,163.75,162.5,162.81,14775590
2023-02-22 12:00:00+00:00,162.8,164.20000000000002,162.64,163.95000000000002,12253580
2023-02-22 16:00:00+00:00,163.8,163.99,163.15,163.28,3718080
2023-02-22 20:00:00+00:00,163.24,163.54,163.16,163.37,1245170
2023-02-24 04:00:00+00:00,163.33,165.5,163.10000000000002,164.48,10666620
2023-02-24 08:00:00+00:00,164.45000000000002,165.20000000000002,163.4,163.60000000000002,14856630
2023-02-24 12:00:00+00:00,163.61,164.60000000000002,163.28,164.0,7951520
2023-02-24 16:00:00+00:00,164.0,164.3,163.67000000000002,164.21,3290300
2023-02-24 20:00:00+00:00,164.20000000000002,164.33,164.05,164.3,935460
2023-02-27 04:00:00+00:00,163.64,167.4,162.96,167.02,28613700
2023-02-27 08:00:00+00:00,167.03,167.85,166.61,167.11,26361160
2023-02-27 12:00:00+00:00,167.11,169.96,167.07,169.55,38274120
2023-02-27 16:00:00+00:00,169.53,169.87,169.23,169.81,4853700
2023-02-27 20:00:00+00:00,169.81,170.0,169.61,169.95000000000002,1902490
2023-02-28 04:00:00+00:00,170.48,171.92000000000002,169.32,169.4,35103090
2023-02-28 08:00:00+00:00,169.4,170.79,168.37,169.4,28953670
2023-02-28 12:00:00+00:00,169.39,170.09,168.89,169.9,13090300
2023-02-28 16:00:00+00:00,169.79,169.87,169.42000000000002,169.72,2685730
2023-02-28 20:00:00+00:00,169.73,169.85,169.66,169.82,708070
2023-03-01 04:00:00+00:00,170.4,170.92000000000002,169.5,170.41,13132100
2023-03-01 08:00:00+00:00,170.41,171.66,169.8,170.15,25929370
2023-03-01 12:00:00+00:00,170.15,170.20000000000002,169.53,170.07,9233890
2023-03-01 16:00:00+00:00,170.0,170.8,169.71,170.59,4453980
2023-03-01 20:00:00+00:00,170.58,170.69,170.5,170.53,906340
2023-03-02 04:00:00+00:00,170.4,170.4,169.27,170.17000000000002,8865180
2023-03-02 08:00:00+00:00,170.17000000000002,170.20000000000002,166.55,169.55,56841610
2023-03-02 12:00:00+00:00,169.56,169.69,168.20000000000002,169.04,15246470
2023-03-02 16:00:00+00:00,168.87,169.19,168.73,168.73,3007050
2023-03-02 20:00:00+00:00,168.73,168.8,167.85,168.05,2053690
2023-03-03 04:00:00+00:00,168.20000000000002,169.10000000000002,167.9,168.35,8564790
2023-03-03 08:00:00+00:00,168.36,170.5,168.3,169.58,22962960
2023-03-03 12:00:00+00:00,169.58,170.32,169.58,170.3,8322890
2023-03-03 16:00:00+00:00,170.3,170.95000000000002,170.06,170.86,6830230
2023-03-03 20:00:00+00:00,170.86,171.26,170.86,171.16,2744120
2023-03-06 04:00:00+00:00,172.13,172.84,171.60000000000002,171.95000000000002,17774640
2023-03-06 08:00:00+00:00,171.96,172.3,171.35,171.9,17872660
2023-03-06 12:00:00+00:00,171.9,172.99,171.5,172.21,24182740
2023-03-06 16:00:00+00:00,172.01,172.17000000000002,171.71,171.95000000000002,3402050
2023-03-06 20:00:00+00:00,171.96,172.0,171.8,171.84,1005450
2023-03-07 04:00:00+00:00,171.87,172.15,171.0,171.42000000000002,8457410
2023-03-07 08:00:00+00:00,171.42000000000002,172.89,171.42000000000002,172.43,15482140
2023-03-07 12:00:00+00:00,172.42000000000002,174.20000000000002,172.32,173.71,23903390
2023-03-07 16:00:00+00:00,173.62,174.10000000000002,173.60000000000002,174.02,5739610
2023-03-07 20:00:00+00:00,174.02,174.09,173.87,174.01,1648640
2023-03-09 04:00:00+00:00,174.85,174.89,172.9,173.54,27122530
2023-03-09 08:00:00+00:00,173.54,174.66,172.21,173.27,36498830
2023-03-09 12:00:00+00:00,173.27,173.65,172.75,173.46,9657200
2023-03-09 16:00:00+00:00,173.32,173.60000000000002,172.81,172.93,4744790
2023-03-09 20:00:00+00:00,172.93,172.93,172.5,172.55,1724740
2023-03-10 04:00:00+00:00,171.71,172.19,170.58,171.32,19952800
2023-03-10 08:00:00+00:00,171.32,172.4,171.14,171.86,12996420
2023-03-10 12:00:00+00:00,171.87,173.0,171.70000000000002,172.56,11378170
2023-03-10 16:00:00+00:00,172.77,172.77,172.09,172.27,3984910
2023-03-10 20:00:00+00:00,172.24,172.59,172.18,172.53,1466420
2023-03-13 04:00:00+00:00,172.53,173.9,172.53,173.5,10236740
2023-03-13 08:00:00+00:00,173.51,173.63,171.20000000000002,171.69,16698280
2023-03-13 12:00:00+00:00,171.68,172.20000000000002,169.26,172.20000000000002,36540180
2023-03-13 16:00:00+00:00,172.09,172.74,171.95000000000002,172.05,8146950
2023-03-13 20:00:00+00:00,172.02,172.26,171.70000000000002,172.15,1675930
2023-03-14 04:00:00+00:00,171.65,173.20000000000002,171.01,172.91,11453450
2023-03-14 08:00:00+00:00,172.91,174.75,172.72,174.53,26303910
2023-03-14 12:00:00+00:00,174.53,176.65,174.52,176.5,35473140
2023-03-14 16:00:00+00:00,176.9,176.95000000000002,174.75,175.57,14713770
2023-03-14 20:00:00+00:00,175.59,175.87,175.57,175.71,1267770
2023-03-15 04:00:00+00:00,176.0,177.37,175.5,176.11,17803120
2023-03-15 08:00:00+00:00,176.12,176.87,173.72,174.15,35745740
2023-03-15 12:00:00+00:00,174.10000000000002,174.99,173.59,174.46,18327560
2023-03-15 16:00:00+00:00,174.43,175.4,173.95000000000002,175.06,7087500
2023-03-15 20:00:00+00:00,175.06,175.37,175.05,175.3,874980
2023-03-16 04:00:00+00:00,174.9,176.04,174.45000000000002,175.75,8671540
2023-03-16 08:00:00+00:00,175.75,175.76,174.10000000000002,174.13,14190480
2023-03-16 12:00:00+00:00,174.16,175.3,173.36,175.29,23167740
2023-03-16 16:00:00+00:00,175.26,175.26,174.78,175.11,3402050
2023-03-16 20:00:00+00:00,175.11,175.5,175.08,175.45000000000002,1913570
2023-03-17 04:00:00+00:00,183.02,183.45,178.56,179.91,65914830
2023-03-17 08:00:00+00:00,179.94,193.66,179.20000000000002,191.95,227473050
2023-03-17 12:00:00+00:00,191.95,192.42,190.09,191.4,67787960
2023-03-17 16:00:00+00:00,191.4,192.99,190.9,192.91,14499780
2023-03-17 20:00:00+00:00,192.91,193.6,192.9,193.59,9229610
2023-03-20 04:00:00+00:00,196.03,200.42,195.0,198.54,57873940
2023-03-20 08:00:00+00:00,198.54,199.83,198.14,198.75,36687930
2023-03-20 12:00:00+00:00,198.75,199.49,198.3,199.0,14369650
2023-03-20 16:00:00+00:00,199.23,205.09,199.0,202.61,41839460
2023-03-20 20:00:00+00:00,202.66,204.0,202.57,203.73,5056760
2023-03-21 04:00:00+00:00,204.75,206.83,201.25,203.22,37116560
2023-03-21 08:00:00+00:00,203.23,205.86,202.7,205.86,23456590
2023-03-21 12:00:00+00:00,205.85,208.0,203.85,204.64,46370390
2023-03-21 16:00:00+00:00,204.64,205.92,202.3,203.4,12878670
2023-03-21 20:00:00+00:00,203.4,203.6,202.83,203.32,2446780
2023-03-22 04:00:00+00:00,203.41,204.3,201.59,201.99,17677300
2023-03-22 08:00:00+00:00,202.0,204.09,201.65,203.1,20371600
2023-03-22 12:00:00+00:00,203.14,203.63,202.53,203.24,11279260
2023-03-22 16:00:00+00:00,203.15,204.4,202.62,203.07,6913690
2023-03-22 20:00:00+00:00,203.1,203.29,202.74,202.89,1222710
2023-03-24 04:00:00+00:00,202.85,203.48,202.61,203.27,4094560
2023-03-24 08:00:00+00:00,203.26,203.85,202.0,203.21,11529100
2023-03-24 12:00:00+00:00,203.2,203.41,202.85,203.07,4901470
2023-03-24 16:00:00+00:00,203.07,203.4,202.9,203.36,2657240
2023-03-24 20:00:00+00:00,203.36,203.57,203.25,203.57,1114920
2023-03-27 04:00:00+00:00,204.02,206.15,204.01,205.18,14128800
2023-03-27 08:00:00+00:00,205.18,208.88,205.07,208.65,33370260
2023-03-27 12:00:00+00:00,208.65,209.5,208.19,209.29,19173510
2023-03-27 16:00:00+00:00,209.01,213.2,209.0,212.25,28983710
2023-03-27 20:00:00+00:00,212.25,212.3,211.25,211.84,5692610
2023-03-28 04:00:00+00:00,212.85,214.7,211.9,212.93,28577770
2023-03-28 08:00:00+00:00,212.93,213.07,210.67,212.23,23003700
2023-03-28 12:00:00+00:00,212.22,213.85,212.14,213.19,14831250
2023-03-28 16:00:00+00:00,213.23,213.5,212.82,213.29,4244380
2023-03-28 20:00:00+00:00,213.3,214.15,213.29,214.03,3012180
2023-03-29 04:00:00+00:00,214.86,215.0,213.6,214.02,10736120
2023-03-29 08:00:00+00:00,214.0,218.15,213.6,217.43,36653250
2023-03-29 12:00:00+00:00,217.43,219.53,216.87,218.14,38198290
2023-03-29 16:00:00+00:00,217.91,218.97,217.68,218.5,8574900
2023-03-29 20:00:00+00:00,218.51,218.57,217.55,217.99,2387080
2023-03-30 04:00:00+00:00,217.34,218.45,216.12,217.82,16252680
2023-03-30 08:00:00+00:00,217.84,218.42,216.67,217.02,12724960
2023-03-30 12:00:00+00:00,217.04,217.43,216.79,217.4,7225320
2023-03-30 16:00:00+00:00,217.33,217.67,216.89,216.99,3697360
2023-03-30 20:00:00+00:00,216.99,217.09,216.82,216.87,837230
2023-03-31 04:00:00+00:00,217.2,217.35,214.2,214.75,16880180
2023-03-31 08:00:00+00:00,214.76,215.75,211.3,212.74,37965040
2023-03-31 12:00:00+00:00,212.71,215.5,212.4,215.5,22263480
2023-03-31 16:00:00+00:00,215.3,216.62,215.29,216.26,9119500
2023-03-31 20:00:00+00:00,216.26,216.6,215.96,216.6,1794990
2023-04-03 04:00:00+00:00,218.45,219.44,216.95,217.1,13842510
2023-04-03 08:00:00+00:00,217.1,217.4,215.55,215.69,17992420
2023-04-03 12:00:00+00:00,215.69,216.94,214.8,215.2,18543790
2023-04-03 16:00:00+00:00,215.65,216.42,215.32,216.2,3431120
2023-04-03 20:00:00+00:00,216.2,216.35,215.79,216.09,979140
2023-04-04 04:00:00+00:00,216.2,217.29,215.34,216.43,9915350
2023-04-04 08:00:00+00:00,216.43,217.25,215.81,216.44,13024250
2023-04-04 12:00:00+00:00,216.43,216.55,213.8,214.29,18197650
2023-04-04 16:00:00+00:00,214.29,215.33,214.29,214.6,3959950
2023-04-04 20:00:00+00:00,214.64,214.92,214.53,214.83,650050
2023-04-05 04:00:00+00:00,214.69,214.69,211.4,214.2,15870220
2023-04-05 08:00:00+00:00,214.18,214.94,213.63,214.14,10940980
2023-04-05 12:00:00+00:00,214.14,215.99,213.39,215.99,13203040
2023-04-05 16:00:00+00:00,215.66,216.3,215.3,216.13,5379740
2023-04-05 20:00:00+00:00,216.1,216.22,215.92,216.15,733980
2023-04-06 04:00:00+00:00,216.3,217.38,215.51,216.52,10326250
2023-04-06 08:00:00+00:00,216.53,217.0,215.0,215.29,11675840
2023-04-06 12:00:00+00:00,215.31,215.7,214.31,214.31,11350070
2023-04-06 16:00:00+00:00,214.35,215.77,214.35,215.03,4255990
2023-04-06 20:00:00+00:00,215.05,215.09,214.07,214.25,1385270
2023-04-07 04:00:00+00:00,214.5,215.42,213.65,214.65,5665720
2023-04-07 08:00:00+00:00,214.65,215.41,214.28,214.96,7779110
2023-04-07 12:00:00+00:00,214.96,216.35,214.7,216.15,10520720
2023-04-07 16:00:00+00:00,216.15,216.3,215.6,216.26,3526720
2023-04-07 20:00:00+00:00,216.26,216.39,216.0,216.27,1664790
2023-04-10 04:00:00+00:00,217.1,218.57,216.61,217.99,15193370
2023-04-10 08:00:00+00:00,218.01,221.47,217.58,220.72,46735910
2023-04-10 12:00:00+00:00,220.76,221.16,220.1,220.95,11648900
2023-04-10 16:00:00+00:00,220.8,221.99,220.8,221.75,8798830
2023-04-10 20:00:00+00:00,221.76,222.26,221.75,222.21,2581920
2023-04-11 04:00:00+00:00,222.9,223.33,220.75,221.47,25605310
2023-04-11 08:00:00+00:00,221.47,222.91,221.18,222.04,21144560
2023-04-11 12:00:00+00:00,222.04,222.25,217.62,218.94,43901250
2023-04-11 16:00:00+00:00,218.8,220.0,218.08,219.03,6510720
2023-04-11 20:00:00+00:00,219.04,219.04,218.59,218.6,1187360
2023-04-12 04:00:00+00:00,218.62,219.7,216.67,218.05,15732750
2023-04-12 08:00:00+00:00,218.04,219.37,217.4,219.35,16788860
2023-04-12 12:00:00+00:00,219.35,219.59,218.25,218.7,9453350
2023-04-12 16:00:00+00:00,218.74,219.27,218.74,219.04,2024800
2023-04-12 20:00:00+00:00,219.04,219.23,219.03,219.22,633440
2023-04-13 04:00:00+00:00,219.41,220.89,218.53,218.74,10874130
2023-04-13 08:00:00+00:00,218.75,219.37,218.0,218.53,12768010
2023-04-13 12:00:00+00:00,218.53,219.24,218.42,218.9,5744790
2023-04-13 16:00:00+00:00,218.9,219.67,218.62,219.6,2299020
2023-04-13 20:00:00+00:00,219.59,219.9,219.59,219.85,894600
2023-04-14 04:00:00+00:00,219.99,220.3,219.01,219.37,6191740
2023-04-14 08:00:00+00:00,219.37,219.75,218.51,219.65,8610690
2023-04-14 12:00:00+00:00,219.65,222.0,219.59,221.7,18986820
2023-04-14 16:00:00+00:00,221.28,222.5,221.28,221.98,7566610
2023-04-14 20:00:00+00:00,221.95,222.1,221.6,221.87,1892950
2023-04-17 04:00:00+00:00,222.97,224.94,222.91,224.79,17701890
2023-04-17 08:00:00+00:00,224.8,225.38,223.56,225.07,25089250
2023-04-17 12:00:00+00:00,225.07,226.87,224.87,226.63,21081240
2023-04-17 16:00:00+00:00,226.51,228.2,226.51,227.9,12283620
2023-04-17 20:00:00+00:00,227.91,228.2,227.51,228.1,2406510
2023-04-18 04:00:00+00:00,227.89,229.28,227.05,229.11,17380980
2023-04-18 08:00:00+00:00,229.16,229.84,227.5,228.97,33778990
2023-04-18 12:00:00+00:00,228.97,231.8,228.62,231.39,34053070
2023-04-18 16:00:00+00:00,231.38,232.44,230.91,232.3,9738430
2023-04-18 20:00:00+00:00,232.3,232.76,232.21,232.66,2508510
2023-04-19 04:00:00+00:00,232.67,234.3,231.1,234.12,20619380
2023-04-19 08:00:00+00:00,234.13,237.37,233.28,236.8,38953700
2023-04-19 12:00:00+00:00,236.8,236.8,231.42,233.8,46721300
2023-04-19 16:00:00+00:00,233.89,234.99,232.64,233.26,7449180
2023-04-19 20:00:00+00:00,233.26,233.62,232.81,232.95,1750460
2023-04-20 04:00:00+00:00,233.32,234.56,231.51,232.4,13208780
2023-04-20 08:00:00+00:00,232.39,234.26,229.84,234.12,35992750
2023-04-20 12:00:00+00:00,234.12,235.99,233.81,235.79,22019970
2023-04-20 16:00:00+00:00,235.78,236.47,235.1,236.12,11484050
2023-04-20 20:00:00+00:00,236.16,236.37,235.91,236.28,2341190
2023-04-21 04:00:00+00:00,237.4,238.28,233.52,236.15,39819410
2023-04-21 08:00:00+00:00,236.15,238.85,233.59,235.9,54514650
2023-04-21 12:00:00+00:00,235.9,235.9,234.0,235.89,16543530
2023-04-21 16:00:00+00:00,235.65,235.85,235.01,235.35,3501440
2023-04-21 20:00:00+00:00,235.35,235.4,235.07,235.17,1227530
2023-04-24 04:00:00+00:00,235.09,236.4,234.1,235.61,10285830
2023-04-24 08:00:00+00:00,235.63,235.98,234.9,235.73,8571090
2023-04-24 12:00:00+00:00,235.73,235.89,234.75,235.14,9478780
2023-04-24 16:00:00+00:00,235.03,235.34,235.0,235.08,1664080
2023-04-24 20:00:00+00:00,235.09,235.17,235.02,235.1,405260
2023-04-25 04:00:00+00:00,235.16,235.75,234.32,234.46,9152490
2023-04-25 08:00:00+00:00,234.47,235.64,234.21,235.0,12365160
2023-04-25 12:00:00+00:00,235.0,235.82,234.9,235.29,7671700
2023-04-25 16:00:00+00:00,235.03,235.28,234.65,234.99,2154260
2023-04-25 20:00:00+00:00,234.95,235.3,234.9,235.3,720140
2023-04-26 04:00:00+00:00,235.55,235.95,235.04,235.17,3934490
2023-04-26 08:00:00+00:00,235.17,235.58,235.0,235.52,7447190
2023-04-26 12:00:00+00:00,235.52,235.9,235.17,235.33,8219560
2023-04-26 16:00:00+00:00,235.33,235.8,235.05,235.09,3553380
2023-04-26 20:00:00+00:00,235.09,235.36,234.91,235.21,1197000
2023-04-27 04:00:00+00:00,235.51,237.8,235.13,237.25,12483080
2023-04-27 08:00:00+00:00,237.26,240.34,237.26,238.69,32493060
2023-04-27 12:00:00+00:00,238.69,240.0,238.23,239.49,15473340
2023-04-27 16:00:00+00:00,239.2,240.48,239.2,240.23,5858490
2023-04-27 20:00:00+00:00,240.23,240.74,240.06,240.38,1916870
2023-04-28 04:00:00+00:00,240.86,241.58,240.16,240.56,12403050
2023-04-28 08:00:00+00:00,240.57,240.75,237.66,238.24,20430290
2023-04-28 12:00:00+00:00,238.25,240.48,237.83,240.41,11210850
2023-04-28 16:00:00+00:00,240.38,240.4,239.32,240.14,3716270
2023-04-28 20:00:00+00:00,240.1,240.38,240.06,240.38,1734500
2023-05-02 04:00:00+00:00,242.2,244.47,241.63,243.65,17442110
2023-05-02 08:00:00+00:00,243.65,245.0,242.65,244.57,21880450
2023-05-02 12:00:00+00:00,244.56,244.75,237.4,240.15,35048330
2023-05-02 16:00:00+00:00,240.87,243.14,240.65,241.8,7680150
2023-05-02 20:00:00+00:00,241.77,242.92,241.77,242.62,1195840
2023-05-03 04:00:00+00:00,242.85,242.99,239.62,241.35,14842650
2023-05-03 08:00:00+00:00,241.36,242.8,239.82,240.95,17048590
2023-05-03 12:00:00+00:00,240.95,241.48,238.0,238.0,21074100
2023-05-03 16:00:00+00:00,237.92,238.83,234.0,236.0,21397280
2023-05-03 20:00:00+00:00,236.05,236.94,235.6,235.77,2378310
2023-05-04 04:00:00+00:00,236.51,239.27,236.23,238.02,15772440
2023-05-04 08:00:00+00:00,238.01,239.74,237.5,238.97,16242170
2023-05-04 12:00:00+00:00,238.92,239.46,236.05,237.21,15350790
2023-05-04 16:00:00+00:00,237.21,239.0,236.9,238.52,4979260
2023-05-04 20:00:00+00:00,238.52,238.89,238.45,238.89,662180
2023-05-05 04:00:00+00:00,239.19,240.5,237.3,240.15,12560650
2023-05-05 08:00:00+00:00,240.15,240.47,239.23,240.43,19435180
2023-05-05 12:00:00+00:00,240.43,240.66,238.35,239.89,17692260
2023-05-05 16:00:00+00:00,239.84,239.99,237.66,238.38,8822410
2023-05-05 20:00:00+00:00,238.38,238.42,237.61,237.7,2804210
2023-05-08 04:00:00+00:00,238.65,239.86,238.19,238.9,8447210
2023-05-08 08:00:00+00:00,238.92,239.45,237.36,237.95,11233340
2023-05-08 12:00:00+00:00,237.95,239.0,237.74,238.9,13241780
2023-05-08 16:00:00+00:00,238.3,238.9,238.0,238.53,8646070
2023-05-08 20:00:00+00:00,238.54,239.29,237.77,238.27,6107710
2023-05-10 04:00:00+00:00,216.51,223.49,215.7,221.92,68959010
2023-05-10 08:00:00+00:00,221.95,223.2,220.17,220.6,38167420
2023-05-10 12:00:00+00:00,220.56,223.19,220.54,222.7,20959790
2023-05-10 16:00:00+00:00,222.7,227.47,222.15,226.55,22550310
2023-05-10 20:00:00+00:00,226.6,227.5,226.35,227.06,3498330
2023-05-11 04:00:00+00:00,228.57,232.47,227.6,231.48,32999850
2023-05-11 08:00:00+00:00,231.48,235.38,229.11,230.57,76602800
2023-05-11 12:00:00+00:00,230.58,233.44,230.58,232.64,19527980
2023-05-11 16:00:00+00:00,232.66,233.85,223.94,228.41,62892390
2023-05-11 20:00:00+00:00,228.41,229.89,228.11,229.32,5014360
2023-05-12 04:00:00+00:00,231.05,232.47,228.22,230.1,22471440
2023-05-12 08:00:00+00:00,230.14,230.42,226.15,226.9,25015030
2023-05-12 12:00:00+00:00,226.89,228.86,226.55,228.86,11391120
2023-05-12 16:00:00+00:00,228.51,229.89,227.2,229.69,7591260
2023-05-12 20:00:00+00:00,229.69,229.97,228.7,229.29,3362970
2023-05-15 04:00:00+00:00,230.54,231.25,229.53,230.08,12837190
2023-05-15 08:00:00+00:00,230.02,230.46,229.01,229.28,11512100
2023-05-15 12:00:00+00:00,229.28,231.15,228.52,231.15,16662220
2023-05-15 16:00:00+00:00,230.98,231.51,230.23,231.18,6308450
2023-05-15 20:00:00+00:00,231.19,231.75,231.18,231.7,1553410
